be_trigger_mult	partial_frac	lock_atr_mult	adx_min	atr_min_pct	breakout_min_delta	result_line	diag3_line	reasons_line
1.0	0.25	0.4	20	0.0020	0.0010	2026-02-10 04:48:15.875 | INFO     | __main__:main:653 - RESULT | trades=38 wins=15 losses=23 winrate=39.47% pnl_total=-0.685959008961302180250380045 max_dd=0.830885866205699462829271290 pf=0.4384175332425762587379471193 avg_win=0.03570107383050236362587782133 avg_loss=0.05310761375734076672341510283 expectancy=-0.01805155286740268895395736961 avg_trade_bars=4.26 open_position=False	2026-02-10 04:48:15.874 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=6 pnl=0.078057223223416705999978938 avg_pnl=0.013009537203902784333329823 avg_bars=6.00 | sl: n=23 pnl=-1.221475116418837634638547365 avg_pnl=-0.05310761375734076672341510283 avg_bars=3.48 | tp: n=9 pnl=0.457458884234118748388188382 avg_pnl=0.05082876491490208315424315356 avg_bars=5.11	2026-02-10 04:48:15.875 | INFO     | __main__:main:670 - REASONS | {'sl': 23, 'tp': 9, 'be': 6}
1.0	0.25	0.4	20	0.0025	0.0010	2026-02-10 04:48:22.119 | INFO     | __main__:main:653 - RESULT | trades=34 wins=14 losses=20 winrate=41.18% pnl_total=-0.596599886727969396442933299 max_dd=0.688900363549058254557850402 pf=0.4593498078882450347835592111 avg_win=0.03620614683064984959826084121 avg_loss=0.0551742971178533645409292538 expectancy=-0.01754705549199909989538039115 avg_trade_bars=4.62 open_position=False	2026-02-10 04:48:22.118 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=6 pnl=0.078057361256451841671829391 avg_pnl=0.01300956020940864027863823183 avg_bars=6.00 | sl: n=20 pnl=-1.103485942357067290818585076 avg_pnl=-0.0551742971178533645409292538 avg_bars=3.90 | tp: n=8 pnl=0.428828694372646052703822386 avg_pnl=0.05360358679658075658797779825 avg_bars=5.38	2026-02-10 04:48:22.119 | INFO     | __main__:main:670 - REASONS | {'sl': 20, 'tp': 8, 'be': 6}
1.0	0.25	0.4	20	0.0015	0.0015	2026-02-10 04:48:27.977 | INFO     | __main__:main:653 - RESULT | trades=43 wins=14 losses=29 winrate=32.56% pnl_total=-0.920779792572391509338425080 max_dd=0.993554710543162172983046517 pf=0.3530691394024886817333200357 avg_win=0.03589464266071779698411371993 avg_loss=0.04907947551111864369365576410 expectancy=-0.02141348354819515137996337395 avg_trade_bars=4.07 open_position=False	2026-02-10 04:48:27.976 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=5 pnl=0.059179946112802368134758717 avg_pnl=0.0118359892225604736269517434 avg_bars=6.60 | sl: n=29 pnl=-1.423304789822440667116017159 avg_pnl=-0.04907947551111864369365576410 avg_bars=3.38 | tp: n=9 pnl=0.443345051137246789642833362 avg_pnl=0.04926056123747186551587037356 avg_bars=4.89	2026-02-10 04:48:27.977 | INFO     | __main__:main:670 - REASONS | {'sl': 29, 'tp': 9, 'be': 5}
1.0	0.25	0.4	20	0.0020	0.0015	2026-02-10 04:48:46.814 | INFO     | __main__:main:653 - RESULT | trades=36 wins=13 losses=23 winrate=36.11% pnl_total=-0.727576580611001097116517527 max_dd=0.853621897566416150594608871 pf=0.4004696575129964667433212646 avg_win=0.03738469206041393600966890715 avg_loss=0.05276424249549488109748753565 expectancy=-0.02021046057252780825323659797 avg_trade_bars=4.25 open_position=False	2026-02-10 04:48:46.814 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=5 pnl=0.059180241020030647681595155 avg_pnl=0.011836048204006129536319031 avg_bars=6.60 | sl: n=23 pnl=-1.213577577396382265242213320 avg_pnl=-0.05276424249549488109748753565 avg_bars=3.48 | tp: n=8 pnl=0.426820755765350520444100638 avg_pnl=0.05335259447066881505551257975 avg_bars=5.00	2026-02-10 04:48:46.814 | INFO     | __main__:main:670 - REASONS | {'sl': 23, 'tp': 8, 'be': 5}
1.0	0.25	0.4	20	0.0025	0.0015	2026-02-10 04:48:52.417 | INFO     | __main__:main:653 - RESULT | trades=32 wins=12 losses=20 winrate=37.50% pnl_total=-0.637875021266507435047362033 max_dd=0.710649939237278098691983470 pf=0.4177683449885271569803336639 avg_win=0.03814117480134536864480464717 avg_loss=0.05477845594413259293925088995 expectancy=-0.01993359441457835734523006353 avg_trade_bars=4.62 open_position=False	2026-02-10 04:48:52.417 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=5 pnl=0.059180379053065783353445608 avg_pnl=0.0118360758106131566706891216 avg_bars=6.60 | sl: n=20 pnl=-1.095569118882651858785017799 avg_pnl=-0.05477845594413259293925088995 avg_bars=3.90 | tp: n=7 pnl=0.398513718563078640384210158 avg_pnl=0.05693053122329694862631573686 avg_bars=5.29	2026-02-10 04:48:52.417 | INFO     | __main__:main:670 - REASONS | {'sl': 20, 'tp': 7, 'be': 5}
1.0	0.25	0.4	25	0.0015	0.0006	2026-02-10 04:48:59.711 | INFO     | __main__:main:653 - RESULT | trades=30 wins=7 losses=23 winrate=23.33% pnl_total=-0.722080707802976017458897421 max_dd=0.722080707802976017458897421 pf=0.3205320261830496451235260954 avg_win=0.04866202071928106344000035271 avg_loss=0.04620499360164971571908260391 expectancy=-0.02406935692676586724862991403 avg_trade_bars=4.03 open_position=False	2026-02-10 04:48:59.710 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=2 pnl=0.033422766726597477570142869 avg_pnl=0.0167113833632987387850714345 avg_bars=4.00 | sl: n=23 pnl=-1.062714852837943461538899890 avg_pnl=-0.04620499360164971571908260391 avg_bars=3.70 | tp: n=5 pnl=0.307211378308369966509859600 avg_pnl=0.061442275661673993301971920 avg_bars=5.60	2026-02-10 04:48:59.711 | INFO     | __main__:main:670 - REASONS | {'sl': 23, 'tp': 5, 'be': 2}
1.0	0.25	0.4	25	0.0020	0.0006	2026-02-10 04:49:17.518 | INFO     | __main__:main:653 - RESULT | trades=25 wins=7 losses=18 winrate=28.00% pnl_total=-0.545335351919065912128356668 max_dd=0.545335351919065912128356668 pf=0.3845982987689043204510952753 avg_win=0.04868714165236527239617517643 avg_loss=0.04923029686031237882786571683 expectancy=-0.02181341407676263648513426672 avg_trade_bars=4.16 open_position=False	2026-02-10 04:49:17.517 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=2 pnl=0.033423061633823215961881811 avg_pnl=0.0167115308169116079809409055 avg_bars=4.00 | sl: n=18 pnl=-0.886145343485622818901582903 avg_pnl=-0.04923029686031237882786571683 avg_bars=3.78 | tp: n=5 pnl=0.307386929932733690811344424 avg_pnl=0.0614773859865467381622688848 avg_bars=5.60	2026-02-10 04:49:17.518 | INFO     | __main__:main:670 - REASONS | {'sl': 18, 'tp': 5, 'be': 2}
1.0	0.25	0.4	25	0.0025	0.0006	2026-02-10 04:49:22.925 | INFO     | __main__:main:653 - RESULT | trades=22 wins=7 losses=15 winrate=31.82% pnl_total=-0.421957276171333328877492370 max_dd=0.421957276171333328877492370 pf=0.4468085021008816793090693625 avg_win=0.04868737633807936501744832157 avg_loss=0.05085126070252592559997537473 expectancy=-0.01917987618960606040352238045 avg_trade_bars=4.45 open_position=False	2026-02-10 04:49:22.924 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=2 pnl=0.033423199666857162231360083 avg_pnl=0.0167115998334285811156800415 avg_bars=4.00 | sl: n=15 pnl=-0.762768910537888883999630621 avg_pnl=-0.05085126070252592559997537473 avg_bars=4.13 | tp: n=5 pnl=0.307388434699698392890778168 avg_pnl=0.0614776869399396785781556336 avg_bars=5.60	2026-02-10 04:49:22.925 | INFO     | __main__:main:670 - REASONS | {'sl': 15, 'tp': 5, 'be': 2}
1.0	0.25	0.4	25	0.0015	0.0010	2026-02-10 04:49:29.103 | INFO     | __main__:main:653 - RESULT | trades=30 wins=7 losses=23 winrate=23.33% pnl_total=-0.725715289016392644762162584 max_dd=0.725715289016392644762162584 pf=0.3194542449843271194700148330 avg_win=0.04866531813783050296420170486 avg_loss=0.04636402243396548545702497904 expectancy=-0.02419050963387975482540541947 avg_trade_bars=3.97 open_position=False	2026-02-10 04:49:29.102 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=2 pnl=0.033422766726597477570142869 avg_pnl=0.0167113833632987387850714345 avg_bars=4.00 | sl: n=23 pnl=-1.066372515981206165511574518 avg_pnl=-0.04636402243396548545702497904 avg_bars=3.61 | tp: n=5 pnl=0.307234460238216043179269065 avg_pnl=0.061446892047643208635853813 avg_bars=5.60	2026-02-10 04:49:29.103 | INFO     | __main__:main:670 - REASONS | {'sl': 23, 'tp': 5, 'be': 2}
1.0	0.25	0.4	25	0.0020	0.0010	2026-02-10 04:50:04.412 | INFO     | __main__:main:653 - RESULT | trades=25 wins=7 losses=18 winrate=28.00% pnl_total=-0.548403057647565195186963846 max_dd=0.548403057647565195186963846 pf=0.3832714689328518999544667000 avg_win=0.04868714165236527239617517643 avg_loss=0.04940072495634011677556611561 expectancy=-0.02193612230590260780747855384 avg_trade_bars=4.16 open_position=False	2026-02-10 04:50:04.411 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=2 pnl=0.033423061633823215961881811 avg_pnl=0.0167115308169116079809409055 avg_bars=4.00 | sl: n=18 pnl=-0.889213049214122101960190081 avg_pnl=-0.04940072495634011677556611561 avg_bars=3.78 | tp: n=5 pnl=0.307386929932733690811344424 avg_pnl=0.0614773859865467381622688848 avg_bars=5.60	2026-02-10 04:50:04.412 | INFO     | __main__:main:670 - REASONS | {'sl': 18, 'tp': 5, 'be': 2}
1.0	0.25	0.4	25	0.0025	0.0010	2026-02-10 04:50:43.014 | INFO     | __main__:main:653 - RESULT | trades=22 wins=7 losses=15 winrate=31.82% pnl_total=-0.425045813900035036447274822 max_dd=0.425045813900035036447274822 pf=0.4450066198845936888698893750 avg_win=0.04868737633807936501744832157 avg_loss=0.0510571632177727061046275382 expectancy=-0.019320264268183410747603401 avg_trade_bars=4.55 open_position=False	2026-02-10 04:50:43.014 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=2 pnl=0.033423199666857162231360083 avg_pnl=0.0167115998334285811156800415 avg_bars=4.00 | sl: n=15 pnl=-0.765857448266590591569413073 avg_pnl=-0.0510571632177727061046275382 avg_bars=4.27 | tp: n=5 pnl=0.307388434699698392890778168 avg_pnl=0.0614776869399396785781556336 avg_bars=5.60	2026-02-10 04:50:43.014 | INFO     | __main__:main:670 - REASONS | {'sl': 15, 'tp': 5, 'be': 2}
1.0	0.25	0.4	25	0.0015	0.0015	2026-02-10 04:50:49.652 | INFO     | __main__:main:653 - RESULT | trades=28 wins=6 losses=22 winrate=21.43% pnl_total=-0.707516543524027224137597619 max_dd=0.707516543524027224137597619 pf=0.3123368086247852318285698680 avg_win=0.053559034428759271785328179 avg_loss=0.04676685227711740249316212241 expectancy=-0.02526844798300097229062848639 avg_trade_bars=4.00 open_position=False	2026-02-10 04:50:49.651 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=1 pnl=0.014185419959248177716676340 avg_pnl=0.014185419959248177716676340 avg_bars=5.00 | sl: n=22 pnl=-1.028870750096582854849566693 avg_pnl=-0.04676685227711740249316212241 avg_bars=3.59 | tp: n=5 pnl=0.307168786613307452995292734 avg_pnl=0.0614337573226614905990585468 avg_bars=5.60	2026-02-10 04:50:49.652 | INFO     | __main__:main:670 - REASONS | {'sl': 22, 'tp': 5, 'be': 1}
1.0	0.25	0.4	25	0.0020	0.0015	2026-02-10 04:51:06.446 | INFO     | __main__:main:653 - RESULT | trades=24 wins=6 losses=18 winrate=25.00% pnl_total=-0.567637455737095430179677388 max_dd=0.567637455737095430179677388 pf=0.3616385425730766645651062787 avg_win=0.05359544079986793448662661767 avg_loss=0.04940056114090572428330206078 expectancy=-0.02365156065571230959081989117 avg_trade_bars=4.21 open_position=False	2026-02-10 04:51:06.445 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=1 pnl=0.014185714866473916108415282 avg_pnl=0.014185714866473916108415282 avg_bars=5.00 | sl: n=18 pnl=-0.889210100536303037099437094 avg_pnl=-0.04940056114090572428330206078 avg_bars=3.78 | tp: n=5 pnl=0.307386929932733690811344424 avg_pnl=0.0614773859865467381622688848 avg_bars=5.60	2026-02-10 04:51:06.446 | INFO     | __main__:main:670 - REASONS | {'sl': 18, 'tp': 5, 'be': 1}
1.0	0.25	0.4	25	0.0025	0.0015	2026-02-10 04:51:13.006 | INFO     | __main__:main:653 - RESULT | trades=21 wins=6 losses=15 winrate=28.57% pnl_total=-0.444280211989565271439988364 max_dd=0.444280211989565271439988364 pf=0.4198895322438880839171678988 avg_win=0.053595714599867709211445287 avg_loss=0.0510569666392514351139106724 expectancy=-0.02115620057093167959238039829 avg_trade_bars=4.62 open_position=False	2026-02-10 04:51:13.005 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=1 pnl=0.014185852899507862377893554 avg_pnl=0.014185852899507862377893554 avg_bars=5.00 | sl: n=15 pnl=-0.765854499588771526708660086 avg_pnl=-0.0510569666392514351139106724 avg_bars=4.27 | tp: n=5 pnl=0.307388434699698392890778168 avg_pnl=0.0614776869399396785781556336 avg_bars=5.60	2026-02-10 04:51:13.006 | INFO     | __main__:main:670 - REASONS | {'sl': 15, 'tp': 5, 'be': 1}
1.0	0.25	0.4	30	0.0015	0.0006	2026-02-10 04:51:19.421 | INFO     | __main__:main:653 - RESULT | trades=15 wins=6 losses=9 winrate=40.00% pnl_total=-0.042948464852817746771074246 max_dd=0.127634233933274372778834411 pf=0.8830923748932616516691859296 avg_win=0.054070413556951883187950233 avg_loss=0.04081899402161433843319729378 expectancy=-0.002863230990187849784738283067 avg_trade_bars=5.40 open_position=False	2026-02-10 04:51:19.420 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=1 pnl=0.014185419959248177716590899 avg_pnl=0.014185419959248177716590899 avg_bars=5.00 | sl: n=9 pnl=-0.367370946194529045898775644 avg_pnl=-0.04081899402161433843319729378 avg_bars=4.11 | tp: n=5 pnl=0.310237061382463121411110499 avg_pnl=0.0620474122764926242822220998 avg_bars=7.80	2026-02-10 04:51:19.421 | INFO     | __main__:main:670 - REASONS | {'sl': 9, 'tp': 5, 'be': 1}
1.0	0.25	0.4	30	0.0020	0.0006	2026-02-10 04:51:36.259 | INFO     | __main__:main:653 - RESULT | trades=12 wins=6 losses=6 winrate=50.00% pnl_total=0.063054881345153483468704639 max_dd=0.092142105460138534453647351 pf=1.241062704871233235799383984 avg_win=0.05410422268855441706694972183 avg_loss=0.04359507579769550315549894867 expectancy=0.005254573445429456955725386583 avg_trade_bars=6.25 open_position=False	2026-02-10 04:51:36.258 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=1 pnl=0.014185714866473916108335943 avg_pnl=0.014185714866473916108335943 avg_bars=5.00 | sl: n=6 pnl=-0.261570454786173018932993692 avg_pnl=-0.04359507579769550315549894867 avg_bars=5.17 | tp: n=5 pnl=0.310439621264852586293362388 avg_pnl=0.0620879242529705172586724776 avg_bars=7.80	2026-02-10 04:51:36.259 | INFO     | __main__:main:670 - REASONS | {'sl': 6, 'tp': 5, 'be': 1}
1.0	0.25	0.4	30	0.0025	0.0006	2026-02-10 04:51:42.814 | INFO     | __main__:main:653 - RESULT | trades=10 wins=6 losses=4 winrate=60.00% pnl_total=0.144335250937965756941168090 max_dd=0.098187031057739491420695588 pf=1.800570630946724723001532287 avg_win=0.05410428591039195251003212983 avg_loss=0.04507261613109648952975617225 expectancy=0.014433525093796575694116809 avg_trade_bars=7.20 open_position=False	2026-02-10 04:51:42.813 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=1 pnl=0.014185852899507862377819882 avg_pnl=0.014185852899507862377819882 avg_bars=5.00 | sl: n=4 pnl=-0.180290464524385958119024689 avg_pnl=-0.04507261613109648952975617225 avg_bars=7.00 | tp: n=5 pnl=0.310439862562843852682372897 avg_pnl=0.0620879725125687705364745794 avg_bars=7.80	2026-02-10 04:51:42.814 | INFO     | __main__:main:670 - REASONS | {'sl': 4, 'tp': 5, 'be': 1}
1.0	0.25	0.4	30	0.0015	0.0010	2026-02-10 04:51:59.616 | INFO     | __main__:main:653 - RESULT | trades=15 wins=6 losses=9 winrate=40.00% pnl_total=-0.042918828852817746771074246 max_dd=0.127634233933274372778834411 pf=0.8831636201490932852817168103 avg_win=0.054070413556951883187950233 avg_loss=0.04081570113272544954430840489 expectancy=-0.002861255256854516451404949733 avg_trade_bars=5.33 open_position=False	2026-02-10 04:51:59.615 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=1 pnl=0.014185419959248177716590899 avg_pnl=0.014185419959248177716590899 avg_bars=5.00 | sl: n=9 pnl=-0.367341310194529045898775644 avg_pnl=-0.04081570113272544954430840489 avg_bars=4.00 | tp: n=5 pnl=0.310237061382463121411110499 avg_pnl=0.0620474122764926242822220998 avg_bars=7.80	2026-02-10 04:51:59.616 | INFO     | __main__:main:670 - REASONS | {'sl': 9, 'tp': 5, 'be': 1}
1.0	0.25	0.4	30	0.0020	0.0010	2026-02-10 04:52:05.973 | INFO     | __main__:main:653 - RESULT | trades=12 wins=6 losses=6 winrate=50.00% pnl_total=0.063084517345153483468704639 max_dd=0.092142105460138534453647351 pf=1.241203333529093460935170178 avg_win=0.05410422268855441706694972183 avg_loss=0.04359013646436216982216561533 expectancy=0.00525704311209612362239205325 avg_trade_bars=6.17 open_position=False	2026-02-10 04:52:05.972 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=1 pnl=0.014185714866473916108335943 avg_pnl=0.014185714866473916108335943 avg_bars=5.00 | sl: n=6 pnl=-0.261540818786173018932993692 avg_pnl=-0.04359013646436216982216561533 avg_bars=5.00 | tp: n=5 pnl=0.310439621264852586293362388 avg_pnl=0.0620879242529705172586724776 avg_bars=7.80	2026-02-10 04:52:05.973 | INFO     | __main__:main:670 - REASONS | {'sl': 6, 'tp': 5, 'be': 1}
1.0	0.25	0.4	30	0.0025	0.0010	2026-02-10 04:52:23.898 | INFO     | __main__:main:653 - RESULT | trades=10 wins=6 losses=4 winrate=60.00% pnl_total=0.144335250937965756941168090 max_dd=0.098187031057739491420695588 pf=1.800570630946724723001532287 avg_win=0.05410428591039195251003212983 avg_loss=0.04507261613109648952975617225 expectancy=0.014433525093796575694116809 avg_trade_bars=7.20 open_position=False	2026-02-10 04:52:23.897 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=1 pnl=0.014185852899507862377819882 avg_pnl=0.014185852899507862377819882 avg_bars=5.00 | sl: n=4 pnl=-0.180290464524385958119024689 avg_pnl=-0.04507261613109648952975617225 avg_bars=7.00 | tp: n=5 pnl=0.310439862562843852682372897 avg_pnl=0.0620879725125687705364745794 avg_bars=7.80	2026-02-10 04:52:23.898 | INFO     | __main__:main:670 - REASONS | {'sl': 4, 'tp': 5, 'be': 1}
1.0	0.25	0.4	30	0.0015	0.0015	2026-02-10 04:52:29.613 | INFO     | __main__:main:653 - RESULT | trades=15 wins=6 losses=9 winrate=40.00% pnl_total=-0.042918828852817746771074246 max_dd=0.127634233933274372778834411 pf=0.8831636201490932852817168103 avg_win=0.054070413556951883187950233 avg_loss=0.04081570113272544954430840489 expectancy=-0.002861255256854516451404949733 avg_trade_bars=5.33 open_position=False	2026-02-10 04:52:29.612 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=1 pnl=0.014185419959248177716590899 avg_pnl=0.014185419959248177716590899 avg_bars=5.00 | sl: n=9 pnl=-0.367341310194529045898775644 avg_pnl=-0.04081570113272544954430840489 avg_bars=4.00 | tp: n=5 pnl=0.310237061382463121411110499 avg_pnl=0.0620474122764926242822220998 avg_bars=7.80	2026-02-10 04:52:29.613 | INFO     | __main__:main:670 - REASONS | {'sl': 9, 'tp': 5, 'be': 1}
1.0	0.25	0.4	30	0.0020	0.0015	2026-02-10 04:53:09.023 | INFO     | __main__:main:653 - RESULT | trades=12 wins=6 losses=6 winrate=50.00% pnl_total=0.063084517345153483468704639 max_dd=0.092142105460138534453647351 pf=1.241203333529093460935170178 avg_win=0.05410422268855441706694972183 avg_loss=0.04359013646436216982216561533 expectancy=0.00525704311209612362239205325 avg_trade_bars=6.17 open_position=False	2026-02-10 04:53:09.023 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=1 pnl=0.014185714866473916108335943 avg_pnl=0.014185714866473916108335943 avg_bars=5.00 | sl: n=6 pnl=-0.261540818786173018932993692 avg_pnl=-0.04359013646436216982216561533 avg_bars=5.00 | tp: n=5 pnl=0.310439621264852586293362388 avg_pnl=0.0620879242529705172586724776 avg_bars=7.80	2026-02-10 04:53:09.024 | INFO     | __main__:main:670 - REASONS | {'sl': 6, 'tp': 5, 'be': 1}
1.0	0.25	0.4	30	0.0025	0.0015	2026-02-10 04:53:16.261 | INFO     | __main__:main:653 - RESULT | trades=10 wins=6 losses=4 winrate=60.00% pnl_total=0.144335250937965756941168090 max_dd=0.098187031057739491420695588 pf=1.800570630946724723001532287 avg_win=0.05410428591039195251003212983 avg_loss=0.04507261613109648952975617225 expectancy=0.014433525093796575694116809 avg_trade_bars=7.20 open_position=False	2026-02-10 04:53:16.260 | INFO     | __main__:backtest_csv:504 - DIAG3 | be: n=1 pnl=0.014185852899507862377819882 avg_pnl=0.014185852899507862377819882 avg_bars=5.00 | sl: n=4 pnl=-0.180290464524385958119024689 avg_pnl=-0.04507261613109648952975617225 avg_bars=7.00 | tp: n=5 pnl=0.310439862562843852682372897 avg_pnl=0.0620879725125687705364745794 avg_bars=7.80	2026-02-10 04:53:16.261 | INFO     | __main__:main:670 - REASONS | {'sl': 4, 'tp': 5, 'be': 1}
